WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
914,ALB,GGSB,Albania,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,ALB,GGSB_NPGDP,Albania,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,ALB,GGXONLB,Albania,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-21.284,-3.32,-5.006,-9.381,-14.904,-13.159,-4.105,-9.66,-1.777,-3.474,-5.166,-21.476,-39.044,-2.033,-4.611,-4.359,-27.073,-36.074,-19.51,10.318,10.312,14.495,2.291,-98.591,-43.622,-8.499,0.543,-0.611,0.126
914,ALB,GGXONLB_NGDP,Albania,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-6.424,-0.863,-1.129,-1.872,-2.645,-2.155,-0.606,-1.31,-0.221,-0.398,-0.535,-1.987,-3.413,-0.164,-0.355,-0.327,-2.005,-2.585,-1.36,0.701,0.665,0.886,0.137,-6.279,-2.579,-0.465,0.028,-0.029,0.006
914,ALB,GGXWDN,Albania,General government net debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,756.42,807.38,921.361,914.43,986.827,"1,003.79",988.923,983.326,"1,000.20","1,182.22","1,281.92","1,281.33","1,315.45","1,350.75","1,386.36"
914,ALB,GGXWDN_NGDP,Albania,General government net debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,58.158,60.577,68.246,65.536,68.802,68.17,63.775,60.116,59.591,75.294,75.779,70.132,67.397,65.024,62.715
914,ALB,GGXWDG,Albania,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,239.197,273.949,302.454,319.608,341.522,391.308,408.3,423.962,468.05,494.737,517.043,595.883,682.547,715.517,772.735,828.268,950.316,"1,004.51","1,057.32","1,079.69","1,114.83","1,136.96","1,137.10","1,307.74","1,407.48","1,408.61","1,459.97","1,493.89","1,528.58"
914,ALB,GGXWDG_NGDP,Albania,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,72.194,71.184,68.183,63.769,60.613,64.097,60.245,57.474,58.203,56.688,53.55,55.14,59.666,57.72,59.413,62.144,70.391,71.992,73.716,73.324,71.895,69.509,67.748,83.288,83.201,77.099,74.801,71.915,69.149
914,ALB,NGDP_FY,Albania,"Gross domestic product corresponding to fiscal year, current prices",22.228,20.006,19.519,63.341,149.142,223.571,267.424,334.359,331.324,384.848,443.594,501.199,563.449,610.494,677.738,737.656,804.163,872.735,965.528,"1,080.68","1,143.94","1,239.65","1,300.62","1,332.81","1,350.05","1,395.31","1,434.31","1,472.48","1,550.65","1,635.72","1,678.43","1,570.14","1,691.65","1,827.02","1,951.80","2,077.32","2,210.57"
914,ALB,BCA,Albania,Current account balance,-0.075,-0.096,-0.165,-0.069,0.024,-0.087,-0.057,-0.253,-0.295,-0.178,-0.062,-0.246,-0.248,-0.443,-0.432,-0.42,-0.733,-0.592,-1.13,-2.031,-1.853,-1.351,-1.666,-1.257,-1.183,-1.43,-0.981,-0.898,-0.978,-1.024,-1.166,-1.642,-1.255,-1.304,-1.407,-1.467,-1.505
914,ALB,BCA_NGDPD,Albania,Current account balance,-2.691,-4.313,-12.368,-8.185,1.674,-3.706,-1.968,-7.894,-13.047,-6.944,-1.946,-7.07,-6.315,-10.179,-7.695,-5.849,-9.106,-6.656,-10.58,-15.768,-15.383,-11.321,-12.917,-10.202,-9.253,-10.797,-8.609,-7.572,-7.492,-6.758,-7.632,-11.697,-8.501,-8.085,-7.934,-7.781,-7.505
612,DZA,NGDP_R,Algeria,"Gross domestic product, constant prices","3,407.40","3,434.66","3,393.45","3,447.74","3,375.25","3,344.88","3,473.58","3,605.57","3,645.24","3,831.05","3,953.65","4,103.88","4,227.00","4,463.71","4,785.10","4,990.86","5,285.32","5,374.35","5,555.62","5,686.74","5,779.56","5,988.56","6,157.62","6,366.42","6,544.68","6,793.38","7,044.73","7,270.16","7,364.68","7,467.78","7,527.52","7,116.44","7,341.56","7,529.25","7,615.75","7,694.13","7,767.17"
612,DZA,NGDP_RPCH,Algeria,"Gross domestic product, constant prices",4.8,0.8,-1.2,1.6,-2.102,-0.9,3.848,3.8,1.1,5.098,3.2,3.8,3,5.6,7.2,4.3,5.9,1.684,3.373,2.36,1.632,3.616,2.823,3.391,2.8,3.8,3.7,3.2,1.3,1.4,0.8,-5.461,3.163,2.557,1.149,1.029,0.949
612,DZA,NGDP,Algeria,"Gross domestic product, current prices",422.043,554.4,862.132,"1,074.70","1,189.72","1,487.40","2,004.99","2,570.00","2,780.20","2,830.49","3,248.20","4,123.50","4,227.10","4,522.80","5,252.30","6,149.10","7,562.00","8,501.64","9,352.89","11,043.70","9,968.03","11,991.56","14,589.00","16,209.60","16,647.90","17,228.60","16,712.69","17,514.60","18,575.80","20,259.00","20,202.24","18,268.97","20,048.53","21,573.76","22,995.46","24,564.88","26,366.53"
612,DZA,NGDPD,Algeria,"Gross domestic product, current prices",52.558,61.892,46.67,49.217,50.963,42.426,42.066,46.941,48.178,48.188,48.845,54.749,54.745,56.761,67.864,85.327,103.198,117.027,134.977,171.001,137.054,161.207,200.251,209.016,209.755,213.81,165.979,160.034,167.39,173.757,169.267,147.323,155.306,160.849,164.854,169.332,174.761
612,DZA,PPPGDP,Algeria,"Gross domestic product, current prices",171.319,179.153,182.989,190.154,190.567,192.884,204.506,216.164,222.31,236.273,247.354,262.493,276.297,296.386,323.626,346.629,378.513,396.538,420.924,439.239,449.812,471.508,494.947,497.33,497.988,506.135,477.358,471.382,478.071,496.403,509.307,488.291,514.866,537.423,553.448,569.837,586.504
612,DZA,NGDP_D,Algeria,"Gross domestic product, deflator",12.386,16.141,25.406,31.171,35.248,44.468,57.721,71.279,76.269,73.883,82.157,100.478,100.002,101.324,109.764,123.207,143.076,158.189,168.35,194.201,172.47,200.241,236.926,254.611,254.373,253.609,237.237,240.911,252.228,271.285,268.378,256.715,273.083,286.532,301.946,319.268,339.461
612,DZA,NGDPRPC,Algeria,"Gross domestic product per capita, constant prices","137,951.59","137,265.75","132,334.26","131,237.59","125,502.13","121,649.58","123,791.08","126,219.06","125,503.01","129,835.34","131,942.10","134,527.09","136,557.47","142,093.08","150,073.68","154,200.66","160,868.03","161,145.09","164,085.89","164,399.41","163,875.51","166,450.51","167,704.83","169,793.81","170,892.73","173,681.46","176,281.35","178,033.18","176,522.01","175,390.59","173,349.36","160,907.12","163,058.90","164,397.78","163,593.03","162,714.82","161,822.73"
612,DZA,NGDPRPPPPC,Algeria,"Gross domestic product per capita, constant prices","8,955.00","8,910.47","8,590.35","8,519.16","8,146.85","7,896.77","8,035.78","8,193.39","8,146.91","8,428.14","8,564.90","8,732.70","8,864.50","9,223.84","9,741.89","10,009.79","10,442.59","10,460.58","10,651.48","10,671.83","10,637.82","10,804.98","10,886.40","11,022.00","11,093.34","11,274.37","11,443.13","11,556.85","11,458.76","11,385.31","11,252.81","10,445.13","10,584.81","10,671.72","10,619.48","10,562.48","10,504.57"
612,DZA,NGDPPC,Algeria,"Gross domestic product per capita, current prices","17,086.76","22,156.50","33,620.56","40,908.04","44,237.53","54,095.14","71,453.67","89,967.09","95,720.43","95,926.08","108,399.72","135,170.13","136,560.70","143,974.02","164,726.36","189,986.41","230,162.84","254,913.97","276,238.60","319,265.23","282,636.53","333,302.68","397,336.38","432,313.64","434,705.07","440,471.44","418,203.99","428,900.97","445,238.61","475,809.10","465,232.08","413,072.84","445,285.33","471,053.02","493,962.94","519,495.82","549,325.50"
612,DZA,NGDPDPC,Algeria,"Gross domestic product per capita, current prices","2,127.87","2,473.51","1,819.98","1,873.42","1,894.95","1,542.97","1,499.14","1,643.27","1,658.73","1,633.09","1,630.07","1,794.70","1,768.58","1,806.86","2,128.39","2,636.31","3,141.03","3,508.96","3,986.56","4,943.50","3,886.06","4,480.72","5,453.89","5,574.51","5,477.06","5,466.33","4,153.32","3,918.94","4,012.13","4,080.91","3,898.01","3,331.08","3,449.42","3,512.06","3,541.22","3,581.02","3,641.01"
612,DZA,PPPPC,Algeria,"Gross domestic product per capita, current prices","6,936.00","7,159.80","7,136.03","7,238.18","7,085.85","7,014.99","7,288.16","7,567.18","7,654.00","8,007.34","8,254.77","8,604.63","8,926.06","9,434.83","10,149.78","10,709.66","11,520.72","11,889.83","12,432.05","12,698.06","12,754.10","13,105.46","13,480.05","13,263.91","13,003.31","12,940.00","11,944.99","11,543.30","11,458.76","11,658.67","11,728.70","11,040.56","11,435.37","11,734.38","11,888.56","12,050.85","12,219.34"
612,DZA,NGAP_NPGDP,Algeria,Output gap in percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,PPPSH,Algeria,Gross domestic product based on purchasing-power-parity (PPP) share of world total,0.673,0.652,0.629,0.575,0.552,0.531,0.532,0.532,0.517,0.529,0.528,0.523,0.526,0.54,0.556,0.551,0.557,0.537,0.527,0.524,0.535,0.527,0.52,0.497,0.474,0.465,0.43,0.409,0.393,0.386,0.379,0.375,0.368,0.363,0.353,0.345,0.336
612,DZA,PPPEX,Algeria,Implied PPP conversion rate,2.463,3.095,4.711,5.652,6.243,7.711,9.804,11.889,12.506,11.98,13.132,15.709,15.299,15.26,16.23,17.74,19.978,21.44,22.22,25.143,22.16,25.432,29.476,32.593,33.43,34.04,35.011,37.156,38.856,40.812,39.666,37.414,38.939,40.143,41.549,43.109,44.955
612,DZA,NID_NGDP,Algeria,Total investment,30.518,24.097,29.412,27.6,24.06,29.485,30.17,26.473,22.44,27.146,28.717,25.014,26.754,30.804,30.337,33.305,31.373,29.873,34.315,37.382,46.967,42.364,38.521,41.303,44.989,47.522,52.872,53.936,50.888,49.385,42.658,37.5,42.481,43.071,42.294,42.597,42.805
612,DZA,NGSD_NGDP,Algeria,Gross national savings,20.33,26.278,34.533,30.221,25.65,25.151,24.852,29.131,29.601,25.258,28.758,41.713,39.65,38.484,43.316,46.333,51.861,54.575,56.964,57.494,47.259,49.869,48.46,47.18,45.376,43.098,36.416,37.379,37.701,39.802,32.548,26.696,25.866,29.019,28.744,29.925,30.628
612,DZA,PCPI,Algeria,"Inflation, average consumer prices",19.373,21.17,26.652,35.101,42.297,54.563,70.823,84.067,88.859,93.258,95.682,95.969,100,101.43,105.75,109.95,111.47,114.05,118.24,123.98,131.1,136.23,142.36,155.053,160.1,164.77,172.653,183.699,193.97,202.253,206.2,213.417,221.527,231.496,243.533,257.902,275.955
612,DZA,PCPIPCH,Algeria,"Inflation, average consumer prices",9.172,9.272,25.9,31.7,20.5,29,29.8,18.7,5.7,4.95,2.6,0.3,4.2,1.43,4.259,3.972,1.382,2.315,3.674,4.855,5.743,3.913,4.5,8.916,3.255,2.917,4.784,6.398,5.591,4.27,1.952,3.5,3.8,4.5,5.2,5.9,7
612,DZA,PCPIE,Algeria,"Inflation, end of period consumer prices",14.365,21.17,26.652,35.101,42.297,54.563,70.823,84.067,88.859,93.258,95.682,95.969,100,102.1,107.78,110.14,111.49,115.77,121.33,127.23,134.55,138.216,145.348,158.48,160.3,168.72,176.08,188.33,197.62,202.96,207.9,218.711,224.179,238.078,244.268,266.985,281.402
612,DZA,PCPIEPCH,Algeria,"Inflation, end of period consumer prices",10.718,47.373,25.9,31.7,20.5,29,29.8,18.7,5.7,4.95,2.6,0.3,4.2,2.1,5.563,2.19,1.226,3.839,4.803,4.863,5.753,2.725,5.16,9.035,1.148,5.253,4.362,6.957,4.933,2.702,2.434,5.2,2.5,6.2,2.6,9.3,5.4
612,DZA,FLIBOR6,Algeria,Six-month London interbank offered rate (LIBOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,TM_RPCH,Algeria,Volume of imports of goods and services,16.8,-9,-17.9,4.6,-6.7,6.1,2,-13.3,2.4,6.5,1.8,7.6,11.2,23.2,-2.911,21.906,6.465,2.886,4.85,7.601,-3.711,3.59,6.365,1.495,-2.434,-0.553,-5.091,-4.113,0.665,1.45,-0.027,-2.681,-0.503,0.766,1.087,1.875,1.759
612,DZA,TMG_RPCH,Algeria,Volume of Imports of goods,23.733,97.622,-21.429,5.959,-5.881,5.274,3.014,-15.93,0.138,7.111,-0.454,26.651,4.383,23.464,-9.136,21.906,6.292,3.689,2.249,5.279,-5.204,3.906,8.64,6.915,-0.81,-0.622,-6.102,-4.831,0.022,0.678,1.758,-2.681,-0.503,0.766,1.087,1.875,1.759
612,DZA,TX_RPCH,Algeria,Volume of exports of goods and services,8,3.4,-0.594,5.573,2.125,-5.531,5.842,5.633,10.694,1.704,4.471,3.376,-1.181,5.671,7.25,2.358,4.892,-2.995,-1.956,-3.568,-8.443,-3.218,-4.822,-3.652,-6.394,0.311,5.733,9.612,3.066,-7.158,-3.636,2.027,-5.859,-0.205,0.009,-0.283,-1.515
612,DZA,TXG_RPCH,Algeria,Volume of exports of goods,6.649,6.242,1.143,3.967,1.679,-7.807,6.892,6.736,9.089,2.074,4.94,4.952,-2.225,3.64,7.286,3.447,5.215,-2.344,-2.008,-3.264,-10.312,-2.883,-3.815,-4.004,-6.89,0.474,1.755,7.883,5.728,-6.123,-5.125,-2.5,-5.013,0.32,0.219,-0.067,-1.443
612,DZA,LUR,Algeria,Unemployment rate,18.1,19.757,20.263,21.368,23.152,24.362,28.105,27.986,27.961,28.021,29.293,29.496,27.306,25.664,23.716,17.656,15.265,12.512,13.793,11.343,10.167,9.961,9.971,10.969,9.829,10.6,11.214,10.498,11.709,11.731,11.383,14.103,14.301,14.705,15.747,16.872,18.064
612,DZA,LE,Algeria,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,LP,Algeria,Population,24.7,25.022,25.643,26.271,26.894,27.496,28.06,28.566,29.045,29.507,29.965,30.506,30.954,31.414,31.885,32.366,32.855,33.351,33.858,34.591,35.268,35.978,36.717,37.495,38.297,39.114,39.963,40.836,41.721,42.578,43.424,44.227,45.024,45.799,46.553,47.286,47.998
612,DZA,GGR,Algeria,General government revenue,n/a,160.2,272.4,316.8,320.1,434.161,600.847,825.157,926.668,774.511,972.78,"1,578.16","1,479.10","1,603.28","1,947.44","2,215.17","3,080.70","3,639.91","3,725.65","5,253.05","3,667.48","4,462.33","5,838.34","6,339.34","5,957.55","5,738.07","5,104.74","5,011.58","6,047.89","6,826.88","6,586.50","5,143.06","5,567.47","5,976.25","6,114.80","6,396.82","6,871.21"
612,DZA,GGR_NGDP,Algeria,General government revenue,n/a,28.896,31.596,29.478,26.905,29.189,29.968,32.107,33.331,27.363,29.948,38.272,34.991,35.449,37.078,36.024,40.739,42.814,39.834,47.566,36.792,37.212,40.019,39.109,35.786,33.305,30.544,28.614,32.558,33.698,32.603,28.152,27.77,27.701,26.591,26.04,26.06
612,DZA,GGX,Algeria,General government total expenditure,n/a,142.54,239.63,308.724,390.484,461.895,589.085,724.609,845.196,875.739,"1,034.32","1,178.12","1,321.03","1,550.65","1,691.35","1,891.77","2,049.90","2,453.01","3,108.57","4,191.05","4,246.33","4,466.94","5,853.57","7,058.17","6,024.13","6,995.77","7,656.33","7,297.49","7,282.63","7,732.07","7,725.48","7,241.69","7,848.20","7,959.76","8,290.43","8,662.16","9,136.31"
612,DZA,GGX_NGDP,Algeria,General government total expenditure,n/a,25.711,27.795,28.727,32.821,31.054,29.381,28.195,30.401,30.939,31.843,28.571,31.251,34.285,32.202,30.765,27.108,28.853,33.236,37.95,42.6,37.251,40.123,43.543,36.186,40.606,45.811,41.665,39.205,38.166,38.241,39.639,39.146,36.896,36.052,35.262,34.651
612,DZA,GGXCNL,Algeria,General government net lending/borrowing,n/a,17.66,32.77,8.076,-70.384,-27.734,11.762,100.548,81.472,-101.228,-61.54,400.037,158.076,52.638,256.083,323.396,"1,030.79","1,186.89",617.077,"1,062.00",-578.851,-4.613,-15.227,-718.834,-66.585,"-1,257.70","-2,551.60","-2,285.91","-1,234.75",-905.189,"-1,138.98","-2,098.62","-2,280.72","-1,983.51","-2,175.63","-2,265.34","-2,265.11"
612,DZA,GGXCNL_NGDP,Algeria,General government net lending/borrowing,n/a,3.185,3.801,0.751,-5.916,-1.865,0.587,3.912,2.93,-3.576,-1.895,9.701,3.74,1.164,4.876,5.259,13.631,13.961,6.598,9.616,-5.807,-0.038,-0.104,-4.435,-0.4,-7.3,-15.267,-13.051,-6.647,-4.468,-5.638,-11.487,-11.376,-9.194,-9.461,-9.222,-8.591
612,DZA,GGSB,Algeria,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,GGSB_NPGDP,Algeria,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,GGXONLB,Algeria,General government primary net lending/borrowing,n/a,26.66,48.37,31.176,-43.384,13.354,51.304,177.106,163.147,-37.685,34.25,522.273,245.012,124.589,300.871,316.984,"1,013.30","1,170.16",604.633,"1,038.12",-627.316,-60.823,-194.721,-860.011,-74.977,"-1,279.70","-2,647.75","-2,298.13","-1,165.86",-942.848,"-1,263.34","-2,178.83","-2,310.23","-1,971.85","-1,995.77","-1,877.90","-1,653.22"
612,DZA,GGXONLB_NGDP,Algeria,General government primary net lending/borrowing,n/a,4.809,5.611,2.901,-3.647,0.898,2.559,6.891,5.868,-1.331,1.054,12.666,5.796,2.755,5.728,5.155,13.4,13.764,6.465,9.4,-6.293,-0.507,-1.335,-5.306,-0.45,-7.428,-15.843,-13.121,-6.276,-4.654,-6.253,-11.926,-11.523,-9.14,-8.679,-7.645,-6.27
612,DZA,GGXWDN,Algeria,General government net debt,n/a,n/a,671.029,676.259,880.727,"1,463.25","2,329.70","2,522.40","1,942.11","2,062.39","2,664.14","2,590.11","2,044.91","2,042.44","1,645.30","1,442.38",145.223,-921.444,"-1,952.88","-3,918.93","-3,951.72","-4,041.51","-4,534.78","-4,705.31","-4,913.02","-3,753.70","-1,272.96","2,334.14","4,011.96","5,155.29","6,167.01","9,778.39","12,837.90","15,519.25","18,395.81","21,398.48","24,430.55"
612,DZA,GGXWDN_NGDP,Algeria,General government net debt,n/a,n/a,77.834,62.926,74.028,98.376,116.195,98.148,69.855,72.863,82.019,62.813,48.376,45.159,31.325,23.457,1.92,-10.838,-20.88,-35.486,-39.644,-33.703,-31.084,-29.028,-29.511,-21.788,-7.617,13.327,21.598,25.447,30.526,53.525,64.034,71.936,79.998,87.11,92.657
612,DZA,GGXWDG,Algeria,General government gross debt,n/a,n/a,671.029,676.259,880.727,"1,463.25","2,329.70","2,522.40","1,942.11","2,062.39","2,664.14","2,590.11","2,293.94","2,317.97","2,213.75","2,164.07","1,987.92","2,009.62","1,262.62",890.317,973.908,"1,258.28","1,350.54","1,512.63","1,265.38","1,322.00","1,461.90","3,582.08","5,063.62","7,733.65","9,349.22","10,453.17","13,347.00","16,110.31","19,135.62","22,303.75","25,508.63"
612,DZA,GGXWDG_NGDP,Algeria,General government gross debt,n/a,n/a,77.834,62.926,74.028,98.376,116.195,98.148,69.855,72.863,82.019,62.813,54.267,51.251,42.148,35.193,26.288,23.638,13.5,8.062,9.77,10.493,9.257,9.332,7.601,7.673,8.747,20.452,27.259,38.174,46.278,57.218,66.573,74.675,83.215,90.795,96.746
612,DZA,NGDP_FY,Algeria,"Gross domestic product corresponding to fiscal year, current prices",422.043,554.4,862.132,"1,074.70","1,189.72","1,487.40","2,004.99","2,570.00","2,780.20","2,830.49","3,248.20","4,123.50","4,227.10","4,522.80","5,252.30","6,149.10","7,562.00","8,501.64","9,352.89","11,043.70","9,968.03","11,991.56","14,589.00","16,209.60","16,647.90","17,228.60","16,712.69","17,514.60","18,575.80","20,259.00","20,202.24","18,268.97","20,048.53","21,573.76","22,995.46","24,564.88","26,366.53"
612,DZA,BCA,Algeria,Current account balance,-1.033,1.35,2.39,1.29,0.81,-1.839,-2.237,1.248,3.45,-0.91,0.02,9.142,7.06,4.359,8.808,11.116,21.183,28.95,30.6,34.449,0.411,12.157,19.802,12.29,0.835,-9.436,-27.29,-26.473,-22.074,-16.706,-17.112,-15.917,-25.803,-22.604,-22.337,-21.459,-21.281
612,DZA,BCA_NGDPD,Algeria,Current account balance,-1.965,2.181,5.121,2.621,1.589,-4.334,-5.318,2.658,7.161,-1.888,0.041,16.699,12.896,7.68,12.979,13.028,20.526,24.738,22.671,20.146,0.3,7.541,9.889,5.88,0.398,-4.413,-16.442,-16.542,-13.187,-9.615,-10.11,-10.804,-16.615,-14.053,-13.549,-12.673,-12.177
614,AGO,NGDP_R,Angola,"Gross domestic product, constant prices",261.788,252.756,283.298,315.601,350.22,387.031,427.141,475.013,509.567,533.472,545.109,561.76,585.388,665.385,685.279,760.338,874.608,975.606,"1,112.29","1,236.49","1,247.10","1,307.70","1,353.11","1,468.69","1,541.46","1,615.80","1,631.04","1,588.96","1,586.58","1,567.54","1,553.43","1,491.12","1,539.26","1,585.20","1,647.49","1,709.63","1,759.07"
614,AGO,NGDP_RPCH,Angola,"Gross domestic product, constant prices",0.042,-3.45,12.084,11.403,10.969,10.511,10.364,11.208,7.274,4.691,2.181,3.055,4.206,13.666,2.99,10.953,15.029,11.548,14.01,11.166,0.859,4.859,3.472,8.542,4.955,4.823,0.944,-2.58,-0.15,-1.2,-0.9,-4.011,3.229,2.984,3.93,3.771,2.892
614,AGO,NGDP,Angola,"Gross domestic product, current prices",--,--,--,--,--,0.001,0.017,1.022,2.143,3.126,21.002,112.118,241.088,665.385,"1,328.94","1,967.57","3,222.35","4,209.76","5,006.34","6,643.35","5,577.34","7,701.65","10,500.94","12,224.95","13,195.00","14,323.86","13,950.29","16,549.57","20,262.28","26,777.99","32,621.70","35,518.10","45,349.25","53,459.17","60,321.81","66,625.75","72,280.13"
614,AGO,NGDPD,Angola,"Gross domestic product, current prices",11.421,12.571,12.186,9.395,6.819,4.965,6.197,7.994,9.388,7.958,7.526,11.166,10.93,15.286,17.813,23.552,36.971,52.381,65.266,88.539,70.307,83.799,111.79,128.053,136.71,145.712,116.194,101.124,122.124,105.902,89.417,62.724,68.072,72.364,78.587,85.129,91.453
614,AGO,PPPGDP,Angola,"Gross domestic product, current prices",19.67,19.702,22.83,26.013,29.55,33.353,37.582,42.559,46.442,49.168,50.966,53.697,57.183,66.026,69.263,78.918,93.606,107.575,125.941,142.727,145.05,153.871,162.539,186.124,199.866,220.365,204.604,204.875,217.987,220.542,222.459,216.55,228.481,239.485,253.407,267.992,281.14
614,AGO,NGDP_D,Angola,"Gross domestic product, deflator",--,--,--,--,--,--,0.004,0.215,0.42,0.586,3.853,19.958,41.184,100,193.927,258.776,368.434,431.502,450.093,537.276,447.224,588.945,776.062,832.371,856.008,886.489,855.299,"1,041.53","1,277.11","1,708.28","2,099.98","2,381.98","2,946.16","3,372.40","3,661.43","3,897.10","4,108.99"
614,AGO,NGDPRPC,Angola,"Gross domestic product per capita, constant prices","21,094.40","19,837.09","21,586.52","23,347.53","25,153.95","26,988.15","28,917.56","31,221.90","32,517.54","33,051.45","32,788.80","32,806.18","33,190.30","36,627.17","36,623.54","39,451.40","44,058.75","47,715.06","52,815.54","57,002.85","55,817.72","56,825.27","57,085.66","60,157.28","61,298.87","62,383.57","61,131.26","57,774.09","55,911.65","53,591.04","51,561.86","48,051.93","48,158.78","48,151.29","48,586.03","48,949.86","48,898.72"
614,AGO,NGDPRPPPPC,Angola,"Gross domestic product per capita, constant prices","2,898.26","2,725.51","2,965.87","3,207.82","3,456.02","3,708.03","3,973.12","4,289.72","4,467.73","4,541.09","4,505.00","4,507.39","4,560.17","5,032.38","5,031.88","5,420.41","6,053.43","6,555.79","7,256.57","7,831.88","7,669.05","7,807.48","7,843.26","8,265.29","8,422.13","8,571.17","8,399.10","7,937.85","7,681.96","7,363.12","7,084.32","6,602.07","6,616.76","6,615.73","6,675.46","6,725.45","6,718.42"
614,AGO,NGDPPC,Angola,"Gross domestic product per capita, current prices",--,--,--,--,0.002,0.053,1.137,67.168,136.729,193.674,"1,263.29","6,547.54","13,669.18","36,627.17","71,022.89","102,090.71","162,327.27","205,891.69","237,719.03","306,262.73","249,630.00","334,669.57","443,020.06","500,731.60","524,723.13","553,023.40","522,854.87","601,736.74","714,051.25","915,486.64","1,082,787.76","1,144,588.30","1,418,836.60","1,623,855.25","1,778,943.94","1,907,624.01","2,009,242.53"
614,AGO,NGDPDPC,Angola,"Gross domestic product per capita, current prices",920.268,986.639,928.506,695.059,489.755,346.239,419.529,525.403,599.077,493.041,452.677,652.11,619.697,841.42,951.969,"1,222.04","1,862.42","2,561.86","3,099.09","4,081.69","3,146.80","3,641.44","4,716.25","5,245.02","5,436.52","5,625.74","4,354.92","3,676.83","4,303.69","3,620.59","2,967.96","2,021.31","2,129.75","2,198.09","2,317.60","2,437.41","2,542.21"
614,AGO,PPPPC,Angola,"Gross domestic product per capita, current prices","1,585.00","1,546.31","1,739.59","1,924.38","2,122.40","2,325.78","2,544.31","2,797.36","2,963.68","3,046.25","3,065.68","3,135.87","3,242.16","3,634.49","3,701.62","4,094.78","4,715.43","5,261.30","5,980.16","6,579.81","6,492.13","6,686.33","6,857.29","7,623.61","7,948.02","8,507.96","7,668.51","7,449.18","7,681.96","7,539.91","7,383.92","6,978.43","7,148.46","7,274.50","7,473.20","7,673.14","7,815.14"
